The configuration settings in the file kiarash_sandbox/confs/conf_train_cpc_model.py:

max_epochs = 1000
patience = 100
dropout = 0.1
batch_size = 32
learning_rate = 2e-4
num_frames_encoding = 100
future_predicted_timesteps = [1, 2, 3, 4]
train_model = 1
test_model = 1
rand_init = 0
load_model = 0
save_best_model = 1
print_conf_contents = 1
encoder_name = 'CPC_encoder'
autoregressive_model_name = 'CPC_autoregressive_model'
postnet_name = 'CPC_postnet'
rnn_models_used_in_ar_model = 0
dataset_name = 'CPCDataset'
loss_name = 'CPC_loss_no_classes' # 'CPC_loss_no_classes' | 'CPC_mse_loss'
loss_flag = 'nce' if loss_name == 'CPC_loss_no_classes' else 'mse'
loss_params = {'future_predicted_timesteps': future_predicted_timesteps}
optimization_algorithm = 'Adam'
optimization_algorithm_params = {'lr': learning_rate}
use_lr_scheduler = 0
lr_scheduler = 'ReduceLROnPlateau'
lr_scheduler_params = {'mode': 'min',
                       'factor': 0.5,
                       'patience': 30}
encoder_params = {'linear_1_input_dim': 128,
                  'linear_1_output_dim': 128,
                  'linear_2_input_dim': 128,
                  'linear_2_output_dim': 128,
                  'linear_3_input_dim': 128,
                  'linear_3_output_dim': 128,
                  'normalization_type': None,
                  'dropout': dropout}
ar_model_params = {'type': 'gru',
                   'encoding_dim': 128,
                   'output_dim': 128}
w_params = {'encoding_dim': 128,
            'ar_model_output_dim': 128,
            'future_predicted_timesteps': future_predicted_timesteps,
            'detach': False}
w_use_ldm_params = 0
encoder_best_model_name = f"kiarash_sandbox/models/CPC_Encoder_best_model_{ar_model_params['type']}_ldmfcst{w_use_ldm_params}.pt"
ar_best_model_name = f"kiarash_sandbox/models/CPC_AR_best_model_{ar_model_params['type']}_ldmfcst{w_use_ldm_params}.pt"
w_best_model_name = f"kiarash_sandbox/models/W_best_model_{ar_model_params['type']}_ldmfcst{w_use_ldm_params}.pt"
params_train = {'batch_size': batch_size,
                'shuffle': True,
                'drop_last': True,
                'num_workers': 0,
                'pin_memory': False}
params_test = {'batch_size': batch_size,
               'shuffle': False,
               'drop_last': True}
name_of_log_textfile = f"kiarash_sandbox/logs/trainlog_{ar_model_params['type']}_ldmfcst{w_use_ldm_params}.txt"

########################################################################################



Process on cuda

Number of parameters:
Encoder #params:    49536 (%23.1)
AR #params:         99072 (%46.3)
W #params:          65536 (%30.6)
Total #params:  214144

Starting training...
Epoch: 0001 | Mean training loss: 331.0924 | Mean validation loss: 326.4733 (lowest: 326.4733) | training acc: 26.1364% | validation acc : 11.7188% | Duration:  4.5635 seconds
Epoch: 0279 | Mean training loss:  3.1712 | Mean validation loss:  2.4601 (lowest:  2.4463) | training acc: 84.5170% | validation acc : 60.1562% | Duration:  8.9034 seconds
Epoch: 0280 | Mean training loss:  3.1144 | Mean validation loss:  2.3996 (lowest:  2.3996) | training acc: 84.0909% | validation acc : 62.5000% | Duration:  8.8799 seconds
Epoch: 0281 | Mean training loss:  3.1373 | Mean validation loss:  2.3816 (lowest:  2.3816) | training acc: 84.6591% | validation acc : 61.7188% | Duration:  8.6493 seconds
Epoch: 0282 | Mean training loss:  3.0439 | Mean validation loss:  2.3787 (lowest:  2.3787) | training acc: 85.0852% | validation acc : 61.7188% | Duration:  9.5948 seconds
Epoch: 0283 | Mean training loss:  3.0508 | Mean validation loss:  2.3434 (lowest:  2.3434) | training acc: 85.0852% | validation acc : 63.2812% | Duration: 10.3161 seconds
Epoch: 0284 | Mean training loss:  2.9886 | Mean validation loss:  2.3886 (lowest:  2.3434) | training acc: 84.5170% | validation acc : 61.7188% | Duration:  9.4933 seconds
Epoch: 0285 | Mean training loss:  3.0337 | Mean validation loss:  2.3607 (lowest:  2.3434) | training acc: 83.9489% | validation acc : 60.9375% | Duration:  9.7383 seconds
Epoch: 0286 | Mean training loss:  3.0579 | Mean validation loss:  2.3977 (lowest:  2.3434) | training acc: 84.9432% | validation acc : 61.7188% | Duration: 10.5846 seconds
Epoch: 0287 | Mean training loss:  3.0498 | Mean validation loss:  2.3633 (lowest:  2.3434) | training acc: 84.2330% | validation acc : 62.5000% | Duration:  8.3669 seconds
Epoch: 0288 | Mean training loss:  2.8855 | Mean validation loss:  2.3676 (lowest:  2.3434) | training acc: 85.9375% | validation acc : 60.9375% | Duration:  7.3838 seconds
Epoch: 0289 | Mean training loss:  3.0576 | Mean validation loss:  2.3402 (lowest:  2.3402) | training acc: 84.8011% | validation acc : 62.5000% | Duration:  9.1350 seconds
Epoch: 0290 | Mean training loss:  2.9804 | Mean validation loss:  2.3651 (lowest:  2.3402) | training acc: 84.6591% | validation acc : 61.7188% | Duration:  9.8505 seconds
Epoch: 0291 | Mean training loss:  3.0836 | Mean validation loss:  2.4104 (lowest:  2.3402) | training acc: 84.5170% | validation acc : 61.7188% | Duration:  9.6198 seconds
Epoch: 0292 | Mean training loss:  3.0952 | Mean validation loss:  2.3575 (lowest:  2.3402) | training acc: 84.2330% | validation acc : 62.5000% | Duration:  9.7018 seconds
Epoch: 0293 | Mean training loss:  2.8538 | Mean validation loss:  2.3743 (lowest:  2.3402) | training acc: 83.6648% | validation acc : 62.5000% | Duration:  8.4681 seconds
Epoch: 0294 | Mean training loss:  3.0108 | Mean validation loss:  2.3625 (lowest:  2.3402) | training acc: 84.3750% | validation acc : 62.5000% | Duration:  7.8645 seconds
Epoch: 0295 | Mean training loss:  2.8699 | Mean validation loss:  2.3141 (lowest:  2.3141) | training acc: 84.3750% | validation acc : 61.7188% | Duration: 10.3068 seconds
Epoch: 0296 | Mean training loss:  2.9355 | Mean validation loss:  2.2782 (lowest:  2.2782) | training acc: 84.0909% | validation acc : 60.9375% | Duration:  9.7657 seconds
Epoch: 0297 | Mean training loss:  2.8926 | Mean validation loss:  2.3229 (lowest:  2.2782) | training acc: 84.5170% | validation acc : 61.7188% | Duration:  7.3490 seconds
Epoch: 0298 | Mean training loss:  3.0792 | Mean validation loss:  2.3238 (lowest:  2.2782) | training acc: 84.9432% | validation acc : 61.7188% | Duration:  9.7213 seconds
Epoch: 0299 | Mean training loss:  2.9007 | Mean validation loss:  2.2860 (lowest:  2.2782) | training acc: 84.2330% | validation acc : 61.7188% | Duration:  9.1326 seconds
Epoch: 0300 | Mean training loss:  3.0040 | Mean validation loss:  2.2898 (lowest:  2.2782) | training acc: 83.9489% | validation acc : 62.5000% | Duration:  9.3626 seconds
Epoch: 0301 | Mean training loss:  2.9154 | Mean validation loss:  2.2803 (lowest:  2.2782) | training acc: 84.0909% | validation acc : 62.5000% | Duration: 10.0843 seconds
Epoch: 0302 | Mean training loss:  3.0057 | Mean validation loss:  2.2490 (lowest:  2.2490) | training acc: 84.6591% | validation acc : 63.2812% | Duration:  8.8450 seconds
Epoch: 0303 | Mean training loss:  2.9915 | Mean validation loss:  2.2660 (lowest:  2.2490) | training acc: 83.8068% | validation acc : 63.2812% | Duration:  8.1632 seconds
Epoch: 0304 | Mean training loss:  2.7484 | Mean validation loss:  2.2844 (lowest:  2.2490) | training acc: 83.9489% | validation acc : 63.2812% | Duration:  9.4142 seconds
Epoch: 0305 | Mean training loss:  2.8515 | Mean validation loss:  2.2939 (lowest:  2.2490) | training acc: 84.9432% | validation acc : 63.2812% | Duration:  9.3751 seconds
Epoch: 0306 | Mean training loss:  2.8375 | Mean validation loss:  2.2811 (lowest:  2.2490) | training acc: 84.6591% | validation acc : 62.5000% | Duration:  9.1539 seconds
Epoch: 0307 | Mean training loss:  2.7512 | Mean validation loss:  2.3096 (lowest:  2.2490) | training acc: 84.0909% | validation acc : 60.9375% | Duration: 10.2596 seconds
Epoch: 0308 | Mean training loss:  2.9035 | Mean validation loss:  2.2311 (lowest:  2.2311) | training acc: 84.3750% | validation acc : 61.7188% | Duration: 10.2295 seconds
Epoch: 0309 | Mean training loss:  2.8659 | Mean validation loss:  2.3127 (lowest:  2.2311) | training acc: 84.2330% | validation acc : 63.2812% | Duration:  9.9808 seconds
Epoch: 0310 | Mean training loss:  2.8865 | Mean validation loss:  2.2225 (lowest:  2.2225) | training acc: 84.2330% | validation acc : 63.2812% | Duration:  9.6090 seconds
Epoch: 0311 | Mean training loss:  2.6988 | Mean validation loss:  2.2609 (lowest:  2.2225) | training acc: 85.0852% | validation acc : 61.7188% | Duration: 10.9884 seconds
Epoch: 0312 | Mean training loss:  2.8047 | Mean validation loss:  2.2789 (lowest:  2.2225) | training acc: 83.3807% | validation acc : 61.7188% | Duration:  8.5384 seconds
Epoch: 0313 | Mean training loss:  2.7762 | Mean validation loss:  2.2781 (lowest:  2.2225) | training acc: 84.0909% | validation acc : 64.0625% | Duration:  8.0071 seconds
Epoch: 0314 | Mean training loss:  2.9540 | Mean validation loss:  2.2203 (lowest:  2.2203) | training acc: 84.6591% | validation acc : 63.2812% | Duration:  8.6605 seconds
Epoch: 0315 | Mean training loss:  2.8479 | Mean validation loss:  2.2369 (lowest:  2.2203) | training acc: 84.2330% | validation acc : 62.5000% | Duration: 10.1316 seconds
Epoch: 0316 | Mean training loss:  2.8753 | Mean validation loss:  2.2139 (lowest:  2.2139) | training acc: 84.6591% | validation acc : 62.5000% | Duration:  7.7076 seconds
Epoch: 0317 | Mean training loss:  2.8393 | Mean validation loss:  2.2918 (lowest:  2.2139) | training acc: 83.6648% | validation acc : 63.2812% | Duration:  7.6984 seconds
Epoch: 0318 | Mean training loss:  2.7038 | Mean validation loss:  2.2722 (lowest:  2.2139) | training acc: 84.6591% | validation acc : 62.5000% | Duration:  8.5535 seconds
Epoch: 0319 | Mean training loss:  2.8613 | Mean validation loss:  2.2632 (lowest:  2.2139) | training acc: 84.6591% | validation acc : 64.0625% | Duration: 10.4671 seconds
Epoch: 0320 | Mean training loss:  2.8022 | Mean validation loss:  2.2791 (lowest:  2.2139) | training acc: 84.6591% | validation acc : 63.2812% | Duration:  9.0286 seconds
Epoch: 0321 | Mean training loss:  2.8121 | Mean validation loss:  2.2862 (lowest:  2.2139) | training acc: 85.3693% | validation acc : 63.2812% | Duration:  8.1977 seconds
Epoch: 0322 | Mean training loss:  2.7833 | Mean validation loss:  2.2517 (lowest:  2.2139) | training acc: 84.2330% | validation acc : 64.0625% | Duration:  8.4903 seconds
Epoch: 0323 | Mean training loss:  2.8575 | Mean validation loss:  2.3063 (lowest:  2.2139) | training acc: 85.3693% | validation acc : 61.7188% | Duration:  9.7185 seconds
Epoch: 0324 | Mean training loss:  2.8536 | Mean validation loss:  2.3031 (lowest:  2.2139) | training acc: 83.9489% | validation acc : 62.5000% | Duration: 10.3918 seconds
Epoch: 0325 | Mean training loss:  2.8013 | Mean validation loss:  2.2264 (lowest:  2.2139) | training acc: 85.2273% | validation acc : 62.5000% | Duration:  9.9403 seconds
Epoch: 0326 | Mean training loss:  2.7158 | Mean validation loss:  2.2213 (lowest:  2.2139) | training acc: 85.6534% | validation acc : 62.5000% | Duration:  9.6635 seconds
Epoch: 0327 | Mean training loss:  2.7608 | Mean validation loss:  2.2349 (lowest:  2.2139) | training acc: 85.0852% | validation acc : 63.2812% | Duration:  8.0036 seconds
Epoch: 0328 | Mean training loss:  2.6136 | Mean validation loss:  2.2681 (lowest:  2.2139) | training acc: 84.2330% | validation acc : 60.9375% | Duration:  9.8082 seconds
Epoch: 0329 | Mean training loss:  2.7217 | Mean validation loss:  2.2236 (lowest:  2.2139) | training acc: 84.3750% | validation acc : 62.5000% | Duration:  9.8434 seconds
Epoch: 0330 | Mean training loss:  2.7956 | Mean validation loss:  2.1847 (lowest:  2.1847) | training acc: 84.5170% | validation acc : 62.5000% | Duration:  9.6680 seconds
Epoch: 0331 | Mean training loss:  2.5838 | Mean validation loss:  2.2176 (lowest:  2.1847) | training acc: 84.6591% | validation acc : 62.5000% | Duration: 10.2355 seconds
Epoch: 0332 | Mean training loss:  2.6865 | Mean validation loss:  2.1991 (lowest:  2.1847) | training acc: 85.0852% | validation acc : 62.5000% | Duration:  9.9432 seconds
Epoch: 0333 | Mean training loss:  2.7430 | Mean validation loss:  2.1803 (lowest:  2.1803) | training acc: 83.6648% | validation acc : 60.9375% | Duration:  9.9427 seconds
Epoch: 0334 | Mean training loss:  2.5188 | Mean validation loss:  2.2118 (lowest:  2.1803) | training acc: 85.0852% | validation acc : 63.2812% | Duration: 10.6562 seconds
Epoch: 0335 | Mean training loss:  2.6407 | Mean validation loss:  2.1858 (lowest:  2.1803) | training acc: 84.6591% | validation acc : 62.5000% | Duration:  9.0800 seconds
Epoch: 0336 | Mean training loss:  2.6209 | Mean validation loss:  2.2235 (lowest:  2.1803) | training acc: 84.0909% | validation acc : 61.7188% | Duration:  9.0873 seconds
Epoch: 0337 | Mean training loss:  2.7141 | Mean validation loss:  2.2037 (lowest:  2.1803) | training acc: 84.8011% | validation acc : 62.5000% | Duration:  9.8198 seconds
Epoch: 0338 | Mean training loss:  2.5939 | Mean validation loss:  2.1817 (lowest:  2.1803) | training acc: 85.0852% | validation acc : 63.2812% | Duration:  7.3380 seconds
Epoch: 0339 | Mean training loss:  2.5960 | Mean validation loss:  2.1941 (lowest:  2.1803) | training acc: 85.0852% | validation acc : 61.7188% | Duration:  9.8613 seconds
Epoch: 0340 | Mean training loss:  2.6303 | Mean validation loss:  2.2558 (lowest:  2.1803) | training acc: 84.3750% | validation acc : 60.9375% | Duration:  8.4600 seconds
Epoch: 0341 | Mean training loss:  2.6828 | Mean validation loss:  2.1922 (lowest:  2.1803) | training acc: 84.6591% | validation acc : 60.9375% | Duration:  8.1400 seconds
Epoch: 0342 | Mean training loss:  2.5837 | Mean validation loss:  2.1959 (lowest:  2.1803) | training acc: 84.9432% | validation acc : 61.7188% | Duration:  7.8026 seconds
Epoch: 0343 | Mean training loss:  2.5982 | Mean validation loss:  2.2402 (lowest:  2.1803) | training acc: 84.5170% | validation acc : 60.9375% | Duration:  9.7997 seconds
Epoch: 0344 | Mean training loss:  2.8483 | Mean validation loss:  2.2460 (lowest:  2.1803) | training acc: 85.0852% | validation acc : 60.9375% | Duration:  9.7682 seconds
Epoch: 0345 | Mean training loss:  2.5551 | Mean validation loss:  2.2433 (lowest:  2.1803) | training acc: 85.6534% | validation acc : 60.9375% | Duration:  9.7205 seconds
Epoch: 0346 | Mean training loss:  2.6201 | Mean validation loss:  2.2664 (lowest:  2.1803) | training acc: 85.2273% | validation acc : 62.5000% | Duration:  9.3065 seconds
Epoch: 0347 | Mean training loss:  2.5413 | Mean validation loss:  2.2367 (lowest:  2.1803) | training acc: 86.0795% | validation acc : 63.2812% | Duration:  9.2198 seconds
Epoch: 0348 | Mean training loss:  2.5573 | Mean validation loss:  2.2802 (lowest:  2.1803) | training acc: 85.5114% | validation acc : 61.7188% | Duration:  8.6325 seconds
Epoch: 0349 | Mean training loss:  2.5555 | Mean validation loss:  2.2619 (lowest:  2.1803) | training acc: 84.6591% | validation acc : 62.5000% | Duration: 10.7318 seconds
Epoch: 0350 | Mean training loss:  2.6178 | Mean validation loss:  2.3070 (lowest:  2.1803) | training acc: 84.9432% | validation acc : 62.5000% | Duration:  8.1154 seconds
Epoch: 0351 | Mean training loss:  2.6899 | Mean validation loss:  2.2710 (lowest:  2.1803) | training acc: 85.0852% | validation acc : 62.5000% | Duration:  9.5540 seconds
Epoch: 0352 | Mean training loss:  2.6323 | Mean validation loss:  2.2078 (lowest:  2.1803) | training acc: 85.7955% | validation acc : 61.7188% | Duration: 10.4491 seconds
Epoch: 0353 | Mean training loss:  2.5465 | Mean validation loss:  2.2491 (lowest:  2.1803) | training acc: 85.7955% | validation acc : 63.2812% | Duration: 11.3924 seconds
Epoch: 0354 | Mean training loss:  2.4635 | Mean validation loss:  2.2740 (lowest:  2.1803) | training acc: 85.6534% | validation acc : 59.3750% | Duration:  9.7003 seconds
Epoch: 0355 | Mean training loss:  2.5507 | Mean validation loss:  2.2731 (lowest:  2.1803) | training acc: 85.0852% | validation acc : 60.9375% | Duration:  7.5857 seconds
Epoch: 0356 | Mean training loss:  2.5147 | Mean validation loss:  2.2194 (lowest:  2.1803) | training acc: 85.5114% | validation acc : 60.9375% | Duration:  6.9336 seconds
Epoch: 0357 | Mean training loss:  2.5205 | Mean validation loss:  2.2683 (lowest:  2.1803) | training acc: 86.0795% | validation acc : 61.7188% | Duration:  8.0393 seconds
Epoch: 0358 | Mean training loss:  2.7332 | Mean validation loss:  2.2563 (lowest:  2.1803) | training acc: 85.3693% | validation acc : 60.9375% | Duration:  9.0373 seconds
Epoch: 0359 | Mean training loss:  2.5135 | Mean validation loss:  2.2273 (lowest:  2.1803) | training acc: 85.9375% | validation acc : 60.1562% | Duration:  9.5943 seconds
Epoch: 0360 | Mean training loss:  2.6408 | Mean validation loss:  2.2529 (lowest:  2.1803) | training acc: 85.3693% | validation acc : 60.1562% | Duration:  6.7625 seconds
Epoch: 0361 | Mean training loss:  2.4859 | Mean validation loss:  2.2115 (lowest:  2.1803) | training acc: 86.2216% | validation acc : 60.9375% | Duration:  7.0884 seconds
Epoch: 0362 | Mean training loss:  2.6039 | Mean validation loss:  2.2642 (lowest:  2.1803) | training acc: 85.9375% | validation acc : 61.7188% | Duration:  7.1790 seconds
Epoch: 0363 | Mean training loss:  2.7110 | Mean validation loss:  2.2177 (lowest:  2.1803) | training acc: 85.6534% | validation acc : 61.7188% | Duration:  9.6367 seconds
Epoch: 0364 | Mean training loss:  2.4816 | Mean validation loss:  2.2387 (lowest:  2.1803) | training acc: 85.9375% | validation acc : 61.7188% | Duration:  8.4799 seconds
Epoch: 0365 | Mean training loss:  2.5371 | Mean validation loss:  2.2269 (lowest:  2.1803) | training acc: 85.9375% | validation acc : 61.7188% | Duration:  7.4371 seconds
Epoch: 0366 | Mean training loss:  2.4908 | Mean validation loss:  2.2702 (lowest:  2.1803) | training acc: 86.0795% | validation acc : 62.5000% | Duration:  8.5968 seconds
Epoch: 0367 | Mean training loss:  2.5506 | Mean validation loss:  2.2634 (lowest:  2.1803) | training acc: 85.7955% | validation acc : 60.1562% | Duration:  9.7887 seconds
Epoch: 0368 | Mean training loss:  2.4823 | Mean validation loss:  2.2789 (lowest:  2.1803) | training acc: 85.3693% | validation acc : 60.9375% | Duration:  8.1559 seconds
Epoch: 0369 | Mean training loss:  2.5262 | Mean validation loss:  2.2702 (lowest:  2.1803) | training acc: 86.2216% | validation acc : 61.7188% | Duration:  8.3108 seconds
Epoch: 0370 | Mean training loss:  2.4206 | Mean validation loss:  2.2559 (lowest:  2.1803) | training acc: 85.6534% | validation acc : 61.7188% | Duration:  8.6173 seconds
Epoch: 0371 | Mean training loss:  2.4027 | Mean validation loss:  2.2411 (lowest:  2.1803) | training acc: 86.2216% | validation acc : 60.9375% | Duration:  8.6728 seconds
Epoch: 0372 | Mean training loss:  2.3174 | Mean validation loss:  2.2262 (lowest:  2.1803) | training acc: 86.0795% | validation acc : 61.7188% | Duration:  6.9220 seconds
Epoch: 0373 | Mean training loss:  2.3996 | Mean validation loss:  2.2233 (lowest:  2.1803) | training acc: 85.6534% | validation acc : 61.7188% | Duration:  7.0699 seconds
Epoch: 0374 | Mean training loss:  2.4252 | Mean validation loss:  2.2041 (lowest:  2.1803) | training acc: 85.3693% | validation acc : 61.7188% | Duration:  7.2820 seconds
Epoch: 0375 | Mean training loss:  2.5765 | Mean validation loss:  2.1944 (lowest:  2.1803) | training acc: 85.6534% | validation acc : 60.1562% | Duration:  8.1357 seconds
Epoch: 0376 | Mean training loss:  2.4531 | Mean validation loss:  2.2062 (lowest:  2.1803) | training acc: 85.9375% | validation acc : 61.7188% | Duration:  6.9399 seconds
Epoch: 0377 | Mean training loss:  2.3770 | Mean validation loss:  2.1813 (lowest:  2.1803) | training acc: 85.6534% | validation acc : 60.9375% | Duration:  7.7765 seconds
Epoch: 0378 | Mean training loss:  2.2969 | Mean validation loss:  2.1556 (lowest:  2.1556) | training acc: 86.6477% | validation acc : 59.3750% | Duration:  8.1378 seconds
Epoch: 0379 | Mean training loss:  2.4589 | Mean validation loss:  2.1609 (lowest:  2.1556) | training acc: 86.0795% | validation acc : 60.9375% | Duration: 10.3329 seconds
Epoch: 0380 | Mean training loss:  2.4044 | Mean validation loss:  2.1709 (lowest:  2.1556) | training acc: 86.6477% | validation acc : 60.1562% | Duration:  6.9173 seconds
Epoch: 0381 | Mean training loss:  2.4566 | Mean validation loss:  2.1657 (lowest:  2.1556) | training acc: 86.5057% | validation acc : 60.9375% | Duration:  6.2146 seconds
Epoch: 0382 | Mean training loss:  2.3608 | Mean validation loss:  2.1637 (lowest:  2.1556) | training acc: 86.3636% | validation acc : 63.2812% | Duration:  6.5630 seconds
Epoch: 0383 | Mean training loss:  2.3574 | Mean validation loss:  2.1584 (lowest:  2.1556) | training acc: 85.7955% | validation acc : 61.7188% | Duration:  7.8074 seconds
Epoch: 0384 | Mean training loss:  2.3694 | Mean validation loss:  2.1715 (lowest:  2.1556) | training acc: 86.7898% | validation acc : 60.9375% | Duration:  7.1916 seconds
Epoch: 0385 | Mean training loss:  2.2644 | Mean validation loss:  2.1927 (lowest:  2.1556) | training acc: 85.7955% | validation acc : 61.7188% | Duration:  7.3271 seconds
Epoch: 0386 | Mean training loss:  2.3443 | Mean validation loss:  2.1272 (lowest:  2.1272) | training acc: 86.9318% | validation acc : 58.5938% | Duration:  7.0806 seconds
Epoch: 0387 | Mean training loss:  2.4179 | Mean validation loss:  2.1019 (lowest:  2.1019) | training acc: 86.6477% | validation acc : 60.9375% | Duration:  8.2616 seconds
Epoch: 0388 | Mean training loss:  2.2892 | Mean validation loss:  2.1137 (lowest:  2.1019) | training acc: 86.7898% | validation acc : 62.5000% | Duration:  6.9412 seconds
Epoch: 0389 | Mean training loss:  2.4365 | Mean validation loss:  2.1368 (lowest:  2.1019) | training acc: 86.3636% | validation acc : 61.7188% | Duration:  8.3328 seconds
Epoch: 0390 | Mean training loss:  2.3319 | Mean validation loss:  2.0969 (lowest:  2.0969) | training acc: 85.9375% | validation acc : 60.1562% | Duration:  6.8468 seconds
Epoch: 0391 | Mean training loss:  2.2999 | Mean validation loss:  2.0789 (lowest:  2.0789) | training acc: 85.6534% | validation acc : 61.7188% | Duration:  7.5473 seconds
Epoch: 0392 | Mean training loss:  2.2098 | Mean validation loss:  2.0741 (lowest:  2.0741) | training acc: 86.0795% | validation acc : 63.2812% | Duration:  6.2393 seconds
Epoch: 0393 | Mean training loss:  2.3178 | Mean validation loss:  2.0359 (lowest:  2.0359) | training acc: 86.7898% | validation acc : 59.3750% | Duration:  6.4990 seconds
Epoch: 0394 | Mean training loss:  2.2960 | Mean validation loss:  2.0810 (lowest:  2.0359) | training acc: 86.2216% | validation acc : 60.9375% | Duration:  7.5364 seconds
Epoch: 0395 | Mean training loss:  2.2267 | Mean validation loss:  2.0486 (lowest:  2.0359) | training acc: 86.0795% | validation acc : 63.2812% | Duration:  7.4640 seconds
Epoch: 0396 | Mean training loss:  2.3332 | Mean validation loss:  2.0582 (lowest:  2.0359) | training acc: 86.9318% | validation acc : 63.2812% | Duration:  7.1034 seconds
Epoch: 0397 | Mean training loss:  2.2339 | Mean validation loss:  2.0178 (lowest:  2.0178) | training acc: 86.0795% | validation acc : 61.7188% | Duration:  6.8998 seconds
Epoch: 0398 | Mean training loss:  2.3418 | Mean validation loss:  2.0333 (lowest:  2.0178) | training acc: 87.0739% | validation acc : 62.5000% | Duration:  7.0715 seconds
Epoch: 0399 | Mean training loss:  2.2447 | Mean validation loss:  2.0145 (lowest:  2.0145) | training acc: 86.5057% | validation acc : 61.7188% | Duration:  6.9389 seconds
Epoch: 0400 | Mean training loss:  2.1887 | Mean validation loss:  1.9987 (lowest:  1.9987) | training acc: 84.9432% | validation acc : 60.9375% | Duration:  7.0125 seconds
Epoch: 0401 | Mean training loss:  2.3163 | Mean validation loss:  1.9908 (lowest:  1.9908) | training acc: 86.7898% | validation acc : 62.5000% | Duration:  7.9296 seconds
Epoch: 0402 | Mean training loss:  2.3004 | Mean validation loss:  2.0434 (lowest:  1.9908) | training acc: 86.0795% | validation acc : 60.9375% | Duration:  6.3749 seconds
Epoch: 0403 | Mean training loss:  2.2585 | Mean validation loss:  2.0090 (lowest:  1.9908) | training acc: 86.0795% | validation acc : 60.9375% | Duration:  7.9063 seconds
Epoch: 0404 | Mean training loss:  2.2050 | Mean validation loss:  1.9882 (lowest:  1.9882) | training acc: 86.3636% | validation acc : 60.9375% | Duration:  6.5116 seconds
Epoch: 0405 | Mean training loss:  2.2064 | Mean validation loss:  1.9794 (lowest:  1.9794) | training acc: 85.9375% | validation acc : 60.1562% | Duration:  6.9320 seconds
Epoch: 0406 | Mean training loss:  2.2055 | Mean validation loss:  1.9729 (lowest:  1.9729) | training acc: 86.5057% | validation acc : 60.9375% | Duration:  7.3902 seconds
Epoch: 0407 | Mean training loss:  2.1314 | Mean validation loss:  2.0412 (lowest:  1.9729) | training acc: 86.2216% | validation acc : 63.2812% | Duration:  6.0552 seconds
Epoch: 0408 | Mean training loss:  2.1312 | Mean validation loss:  2.0295 (lowest:  1.9729) | training acc: 86.5057% | validation acc : 58.5938% | Duration:  7.0113 seconds
Epoch: 0409 | Mean training loss:  2.1622 | Mean validation loss:  1.9466 (lowest:  1.9466) | training acc: 86.3636% | validation acc : 60.1562% | Duration:  7.8902 seconds
Epoch: 0410 | Mean training loss:  2.2106 | Mean validation loss:  1.9846 (lowest:  1.9466) | training acc: 86.3636% | validation acc : 60.9375% | Duration:  7.2683 seconds
Epoch: 0411 | Mean training loss:  2.1731 | Mean validation loss:  1.9759 (lowest:  1.9466) | training acc: 86.5057% | validation acc : 60.9375% | Duration:  8.3925 seconds
Epoch: 0412 | Mean training loss:  2.0882 | Mean validation loss:  2.0329 (lowest:  1.9466) | training acc: 87.2159% | validation acc : 60.9375% | Duration:  7.5545 seconds
Epoch: 0413 | Mean training loss:  2.0484 | Mean validation loss:  2.0056 (lowest:  1.9466) | training acc: 86.0795% | validation acc : 60.9375% | Duration:  7.6006 seconds
Epoch: 0414 | Mean training loss:  2.0704 | Mean validation loss:  1.9655 (lowest:  1.9466) | training acc: 85.7955% | validation acc : 61.7188% | Duration:  8.9258 seconds
Epoch: 0415 | Mean training loss:  2.1059 | Mean validation loss:  1.9238 (lowest:  1.9238) | training acc: 86.7898% | validation acc : 63.2812% | Duration:  7.7438 seconds
Epoch: 0416 | Mean training loss:  2.1399 | Mean validation loss:  1.9722 (lowest:  1.9238) | training acc: 86.9318% | validation acc : 60.1562% | Duration:  6.5402 seconds
Epoch: 0417 | Mean training loss:  2.2482 | Mean validation loss:  1.8989 (lowest:  1.8989) | training acc: 86.7898% | validation acc : 60.9375% | Duration:  6.5618 seconds
Epoch: 0418 | Mean training loss:  2.0704 | Mean validation loss:  1.8818 (lowest:  1.8818) | training acc: 86.6477% | validation acc : 61.7188% | Duration:  7.3639 seconds
Epoch: 0419 | Mean training loss:  2.0864 | Mean validation loss:  1.9048 (lowest:  1.8818) | training acc: 85.9375% | validation acc : 60.1562% | Duration:  8.3787 seconds
Epoch: 0420 | Mean training loss:  2.0132 | Mean validation loss:  1.9179 (lowest:  1.8818) | training acc: 86.6477% | validation acc : 62.5000% | Duration:  7.8632 seconds
Epoch: 0421 | Mean training loss:  2.1739 | Mean validation loss:  1.9548 (lowest:  1.8818) | training acc: 86.9318% | validation acc : 61.7188% | Duration:  7.3590 seconds
Epoch: 0422 | Mean training loss:  2.1101 | Mean validation loss:  1.9111 (lowest:  1.8818) | training acc: 86.5057% | validation acc : 60.1562% | Duration:  7.6236 seconds
Epoch: 0423 | Mean training loss:  2.1049 | Mean validation loss:  1.9000 (lowest:  1.8818) | training acc: 86.2216% | validation acc : 60.9375% | Duration:  7.4727 seconds
Epoch: 0424 | Mean training loss:  2.0011 | Mean validation loss:  1.9430 (lowest:  1.8818) | training acc: 86.5057% | validation acc : 60.9375% | Duration:  7.6149 seconds
